Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,21.651287078857422,0.027168729300781475,48,0,102400,562.324755191803,0.10388816735804186,32.223193645477295,0.4212430310895048,35664,SPHINCS+
SPHINCS+-SHAKE-192f-simple,Post-Quantum,3,21.651287078857422,0.027168729300781475,48,0,1048576,601.4812707901001,0.11336530668103978,52.728378772735596,0.49826639994938865,35664,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,1378.7831711769104,0.0855184867617809,48,0,1024,12412.00112581253,0.3950228461858355,10.385665893554688,0.27034496105854466,16224,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,1378.7831711769104,0.0855184867617809,48,0,10240,12412.677886486053,0.7019949269279023,10.537793636322021,0.27631471681511344,16224,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,1378.7831711769104,0.0855184867617809,48,0,102400,12416.86880350113,2.023743322949302,12.583320140838623,0.2722263750772683,16224,SPHINCS+
SPHINCS+-SHAKE-192s-simple,Post-Quantum,3,1378.7831711769104,0.0855184867617809,48,0,1048576,12455.843849182129,0.41707501147086223,32.961411476135254,0.28158481042987227,16224,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,56.91729784011841,0.0388602738239954,64,0,1024,1144.2597723007202,0.09289154531635446,30.47053337097168,0.6164533370841457,49856,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,56.91729784011841,0.0388602738239954,64,0,10240,1144.6242880821228,0.10498761984551282,30.748724937438965,0.569866448401563,49856,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,56.91729784011841,0.0388602738239954,64,0,102400,1148.3691382408142,0.09254928862724195,32.69530534744263,0.6059937965921466,49856,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,56.91729784011841,0.0388602738239954,64,0,1048576,1187.5964522361755,0.09829060532121608,53.063366413116455,0.522269677177605,49856,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,909.3514370918274,0.11953942673629978,64,0,1024,10838.250889778137,0.6716592199278717,15.088160037994385,0.42071292484234946,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,909.3514370918274,0.11953942673629978,64,0,10240,10838.899691104889,0.971039537826242,15.271923542022705,0.3422389209657386,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,909.3514370918274,0.11953942673629978,64,0,102400,10842.833812236786,1.0452003995814383,17.21325397491455,0.3382872494360054,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,909.3514370918274,0.11953942673629978,64,0,1048576,10881.854705810547,0.7658279294072848,37.77877330780029,0.3656227605997035,29792,SPHINCS+
cross-rsdp-128-balanced,Post-Quantum,1,0.21665573120117188,0.008972592996566409,77,0,1024,9.433419704437256,0.031969160543750284,5.622544288635254,0.024653662075921734,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.21665573120117188,0.008972592996566409,77,0,10240,9.575731754302979,0.03318007995467409,5.774178504943848,0.026013558685648558,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.21665573120117188,0.008972592996566409,77,0,102400,11.172621250152588,0.046344704120764135,7.350122928619385,0.0262599503722258,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.21665573120117188,0.008972592996566409,77,0,1048576,28.261470794677734,0.0602460397691228,24.331443309783936,0.03784372759263581,12912,cross
cross-rsdp-128-fast,Post-Quantum,1,0.21514177322387695,0.006629378968412666,77,0,1024,5.296034812927246,0.027184242992853838,3.0691051483154297,0.013095024937036384,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.21514177322387695,0.006629378968412666,77,0,10240,5.450592041015625,0.022495657015257638,3.2257723808288574,0.018138081193564935,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.21514177322387695,0.006629378968412666,77,0,102400,7.019000053405762,0.03762771505567695,4.782993793487549,0.026812457474230472,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.21514177322387695,0.006629378968412666,77,0,1048576,24.103925228118896,0.04131598882091946,21.77621364593506,0.055085680843727475,19152,cross
cross-rsdp-128-small,Post-Quantum,1,0.2166271209716797,0.014259862851865512,77,0,1024,35.08962869644165,0.054394479120238926,22.102782726287842,0.0519333492799422,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.2166271209716797,0.014259862851865512,77,0,10240,35.248003005981445,0.057078052380076814,22.261390686035156,0.050140282219576726,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.2166271209716797,0.014259862851865512,77,0,102400,36.86089515686035,0.06793721409531327,23.90533447265625,0.05395336188511992,10080,cross
